,Tweet ID,Tweet text,hashtags,Tweet created at,User ID
88,1528718085297152000,Anthony Green and his super computer #AusVotes22 #AusPol2022 https://t.co/ahWwLDqcBi,"AusVotes22,AusPol2022",2022-05-23 12:42:48+00:00,1472337359836381187
89,1528717946469683200,"✅ ONLY €567 🇪🇺
🔥 NVISEN MU05 Intel I7-1165G7 Intel lris Xe Graphics Mini PC 16GB DDR4-2666MHz RAM 512GB SSD WiFi5 RJ45 1000M LAN Thunderbolt4 8K Output HDMI2.0 DP Trible Screen 4K 60Hz Windows11 Pro Mini Gaming Computer 

🔗 https://t.co/ce7SMSvMnr 

#Banggood #Coupon #Cou... https://t.co/3Qmk935mwA","Banggood,Coupon,Cou",2022-05-23 12:42:15+00:00,1375858167314329605
90,1528717907186024448,"A Grooming Ground for Engineering Professional, https://t.co/lGOB8xumR5 Computer Science and Artificial Intelligence.  

Application Invited 2022-23

#BTech #btechlife #btechjobs #btechmemes #btechcollege #btechstudents #btechadmission #btechstudentikkada #engineering #engineers https://t.co/K2W86VtqwV","BTech,btechlife,btechjobs,btechmemes,btechcollege,btechstudents,btechadmission,btechstudentikkada,engineering,engineers",2022-05-23 12:42:05+00:00,1273484825484091393
91,1528717890404265990,"@dw_harvey ""Funny, clever novel.""

In a computer #RPG interface gone awry, Charlie Matthews experiences an unwanted #genderbender, a battle for survival, and even romance.

Chivalry isn't dead.
It just wears a skirt.

#fantasy #youngadult #book #humor #Romance https://t.co/Y5FwCa2FEF https://t.co/6iMmm07fOk","RPG,genderbender,fantasy,youngadult,book,humor,Romance",2022-05-23 12:42:01+00:00,334359351
92,1528717879390126083,"@jimmyfailla Some creepy little computer geek Woody Allen look alike can't wait to touch the monkey

#MonkeypoxVirus 
#Monkeypoxalypse 
#BillGates 
#BigPharma https://t.co/LrS1ZOTLYb","MonkeypoxVirus,Monkeypoxalypse,BillGates,BigPharma",2022-05-23 12:41:59+00:00,3164429564
93,1528717708963250176,"@smarter1seo ""Funny, clever novel.""

In a computer #RPG interface gone awry, Charlie Matthews experiences an unwanted #genderbender, a battle for survival, and even romance.

Chivalry isn't dead.
It just wears a skirt.

#fantasy #youngadult #book #humor #Romance https://t.co/Y5FwCakOSN","RPG,genderbender,fantasy,youngadult,book,humor,Romance",2022-05-23 12:41:18+00:00,334359351
94,1528717608614350855,"Friendly reminder that @ecb will destroy your savings even faster if for whatever reason things get cheaper. When someone makes your computer for half the price, the ECB will print money to compensate.

#Bitcoin has its issues, but it doesn't suffer from this particular insanity. https://t.co/3RGYInr1xS",Bitcoin,2022-05-23 12:40:54+00:00,9078472
95,1528717437629251584,"Was finally able to create an account on https://t.co/D1vxffCQzN via computer and I'm on there under the name ParlerUFOCenter.  

https://t.co/ViHwDD3Wd9

Give me a follow and I'll follow back!

#TruthSocial #Trump #TS #DonaldTrump","TruthSocial,Trump,TS,DonaldTrump",2022-05-23 12:40:13+00:00,1518925139890556932
96,1528717396290183168,Anyone know the best way to set up a Second computer for a streaming PC? #streaming #twitch #pc,"streaming,twitch,pc",2022-05-23 12:40:04+00:00,894607911313448961
97,1528717254094823426,"Sawal apke computer / mo screen pr 

#TejRan #KaranKundrra https://t.co/kMcIpYmsb4","TejRan,KaranKundrra",2022-05-23 12:39:30+00:00,1485911368905916417
98,1528717192664977409,Computer Science homework help https://t.co/NFMjSmxPc0 #order #customessays,"order,customessays",2022-05-23 12:39:15+00:00,1145355773444284418
99,1528717112834830337,"COMPUTING ?

Computer + Using; i.e. 
a way of using computer;

#computing #cloudcomputing https://t.co/w2nDkFuCmj","computing,cloudcomputing",2022-05-23 12:38:56+00:00,1415633364262940675
